index,id,title,overview,vote_count,poster_path
17029,11450,Quiz Show,manipulation manipulation of the media product placement game show investigation quiz idealism tv ratings idealist based on true story lawyer 1950s fighting the system History Drama Mystery RalphFiennes JohnTurturro PaulScofield RobMorrow DavidPaymer RobertRedford,767.0,/yoGJo1h3Hl2exXPVcG9UXWDENtX.jpg
17030,254194,Starry Eyes,elite fame hollywood initiation Horror Drama AlexEssoe AmandaFuller NoahSegan FabianneTherese PatHealy KevinKölsch,365.0,/t1sIumVCl91XThMoJqUjpERYeAM.jpg
17034,10678,Bringing Down the House,prison love at first sight parent child relationship workaholic ex boyfriend support prison escape mistaken identity lawyer female prisoner racist remark racism los angeles california divorce bank robbery catfight single father racial stereotype wrongful conviction country club online dating divorced man online chat catfishing pool party all work no play Comedy Drama SteveMartin QueenLatifah EugeneLevy JoanPlowright JeanSmart AdamShankman,614.0,/5cf3QUOHFb2ZpDRbaiZcsow5lAn.jpg
17040,13928,Knick Knack,snowman escape snowglobes short film Animation Family Comedy  JohnLasseter,452.0,/iqr00hLhy2eHvjuAnTbNVcb0Bl4.jpg
17065,536176,Brexit: The Uncivil War,politics united kingdom brexit History TV Movie Drama BenedictCumberbatch RoryKinnear JohnHeffernan OliverMaltman RichardGoulding TobyHaynes,251.0,/fKfYKQQMNARXOgyf5ieVeGWlNQU.jpg
17072,14012,Flicka,horse Family Drama AlisonLohman TimMcGraw MariaBello RyanKwanten DannyPino MichaelMayer,253.0,/nhJlXSmiHnlVxea5J5l3wfuATwY.jpg
17084,965,The Magnificent Ambersons,jealousy small town marriage proposal love of one's life only child marriage crisis Drama Romance History JosephCotten DoloresCostello AnneBaxter TimHolt AgnesMoorehead OrsonWelles,339.0,/4QvsFW2cRY20GVpMQNcG406YVxP.jpg
17094,17952,In The Mix,romantic comedy Comedy Drama Crime Romance Music Usher ChazzPalminteri EmmanuelleChriqui KevinHart RobertCostanzo RonUnderwood,256.0,/iMpA1GqP4DcJrXUOp3uk1rHjtKs.jpg
17099,10873,Shadow of the Vampire,movie business vampire nosferatu Drama Horror JohnMalkovich WillemDafoe UdoKier CaryElwes CatherineMcCormack E.EliasMerhige,468.0,/ooe8qfwSvmFdlf6FtSFaqErdM8g.jpg
17124,38985,Sorcerer,dynamite explosive car journey nicaragua nitroglycerin criminal bandit rope bridge existentialism dangerous mission Adventure Thriller RoyScheider BrunoCremer FranciscoRabal Amidou RamonBieri WilliamFriedkin,374.0,/cftvieqsfGgmZ0u3AeInfahvPzr.jpg
17125,2742,Naked Lunch,based on novel or book writing hallucination writer bug illegal drugs exterminator beat generation Crime Drama PeterWeller JudyDavis IanHolm JulianSands RoyScheider DavidCronenberg,862.0,/u01kh5jKUWjhom76mguRqUgdvja.jpg
17129,93828,Welcome to the Punch,detective assassin heist conspiracy criminal Action Adventure Crime JamesMcAvoy MarkStrong DavidMorrissey PeterMullan DanielMays EranCreevy,557.0,/6mCyfp7nk1sTZNtvLSVGrO0sPeH.jpg
17154,9713,Holy Man,salesclerk tv ratings guru television producer religion Drama Comedy EddieMurphy JeffGoldblum KellyPreston RobertLoggia MorganFairchild StephenHerek,347.0,/sfJBsOdSbgLLarO6GIS0dWzFcCv.jpg
17157,291351,The Sea of Trees,brain tumor husband wife relationship suicide attempt orchid alcoholism unfaithfulness tokyo japan nonlinear timeline airplane trip lost in the woods mount fuji aokigahara Drama MatthewMcConaughey RyokoSeta SiennaTow NaokoMarshall MichikoTomura GusVanSant,435.0,/gmVGIEfzxupZUTer1Z5n80CHFnD.jpg
17161,10480,Nurse Betty,bartender native american writer used car dealer nurse uniform tv production heart specialist Comedy Crime Thriller MorganFreeman RenéeZellweger ChrisRock GregKinnear AaronEckhart NeilLaBute,333.0,/1OCHR9z9k7go669AsShOkTj4CFb.jpg
17166,42987,The Servant,london england bachelor lover alcoholism cult film manservant Drama DirkBogarde JamesFox SarahMiles WendyCraig CatherineLacey JosephLosey,276.0,/pRa4og93BeOoMCt6oWuPCwu5Coo.jpg
17176,11905,The Company of Wolves,grandparent grandchild relationship dream wolf fairy tale werewolf grandmother red riding hood dark fairy tale dark forest Horror Fantasy SarahPatterson AngelaLansbury DavidWarner GrahamCrowden BrianGlover NeilJordan,256.0,/2g2YPws1MiEWTodUE8u3qOf78XS.jpg
17182,23514,The Rum Diary,alcohol journalist based on novel or book newspaper puerto rico voodoo carnival protest debate fire breathing vomiting cockfight rum brochure tongue drunkenness 1960s Comedy Drama JohnnyDepp AmberHeard AaronEckhart MichaelRispoli GiovanniRibisi BruceRobinson,1026.0,/h0q4RUuc1CbKWwEtH3nt7KPcPWL.jpg
17185,371560,The Eyes of My Mother,death of father dead body black and white death of mother Drama Horror KikaMagalhaes DianaAgostini WillBrill ClaraWong OliviaBond NicolasPesce,278.0,/hoR1TAxIkO1rRHu3F7cWzKZqxq.jpg
17196,18843,Dr. Dolittle 3,ranch sequel anthropomorphism animal Comedy Family Fantasy KylaPratt KristenWilson WalkerHoward JohnAmos LucianaCarro RichThorne,391.0,/mODEH6RuoL8s9ptF1Mbrq1Z6aYz.jpg
17201,4543,Monty Python's The Meaning of Life,sense of life comedian satire sketch breaking the fourth wall cult film aftercreditsstinger duringcreditsstinger vignette the meaning of life anarchic comedy Comedy TerryGilliam GrahamChapman JohnCleese EricIdle TerryJones TerryJones,1588.0,/9yavZ9WgEZIpWi2EbVW8At9RPdo.jpg
17208,39452,Exit Through the Gift Shop,graffiti fraud cousin painting street artist prank fame eccentric art art gallery modern art Documentary Banksy ShepardFairey ThierryGuetta RhysIfans INVADER Banksy,731.0,/y6HK3PeQNeNLyruwtpCmV3TWuUx.jpg
17210,301875,Equals,illustrator future utopia society love infected emotions Drama Romance Science Fiction NicholasHoult KristenStewart GuyPearce JackiWeaver BelPowley DrakeDoremus,1252.0,/vP1i0dddTbLL3pyddrSCPnJa8S7.jpg
17220,11004,Wonder Boys,adultery robbery based on novel or book pennsylvania usa infidelity professor college police liar marijuana writer university drugs dog bisexual man pittsburgh pennsylvania Comedy Drama MichaelDouglas TobeyMaguire FrancesMcDormand RobertDowneyJr. KatieHolmes CurtisHanson,497.0,/vGOdSLaZmu42qqwDUMgrfctJ65M.jpg
17225,10644,The Unbearable Lightness of Being,free love based on novel or book waitress photographer infidelity loyalty soviet union soviet military surgeon prague czech republic lover partnership warsaw pact communism 1960s Comedy Romance Drama DanielDay Lewis JulietteBinoche LenaOlin DerekdeLint PhilipKaufman,363.0,/g1kPEwATsCI8DnGx6ViAhUVKQSI.jpg
17227,8696,Calendar Girls,england mannequin northern england leukemia calendar yorkshire based on true story Drama Comedy HelenMirren JulieWalters JohnAlderton LindaBassett AnnetteCrosbie NigelCole,303.0,/yy2cPwrnUquMCmShrf8TbYu6emd.jpg
17234,9414,The Man Who Knew Too Little,london england bomb sibling relationship helicopter based on novel or book bank mistaken identity escape agent Comedy Thriller Crime Action BillMurray PeterGallagher JoanneWhalley AlfredMolina RichardWilson JonAmiel,398.0,/yVlIZa0u6CTN5LudxGX77Fk46iz.jpg
17248,76170,The Wolverine,japan samurai mutant world war i superhero based on comic superhuman duringcreditsstinger Action Science Fiction Adventure Fantasy HughJackman TaoOkamoto RilaFukushima HiroyukiSanada FamkeJanssen JamesMangold,8655.0,/xNi8daRmN4XY8rXHd4rwLbJf1cU.jpg
17255,9968,The Big White,kidnapping hitman businessman insurance fraud murder alaska dark comedy tourette syndrome life insurance insurance insurance agent frozen body Comedy Crime Drama RobinWilliams HollyHunter GiovanniRibisi TimBlakeNelson W.EarlBrown MarkMylod,269.0,/cdBbDH4eqN9CvRmkjkUQxszPArF.jpg
17256,472424,Gaga: Five Foot Two,writing pop star musician super bowl Music Documentary LadyGaga BobbyCampbell MarkRonson FlorenceWelch DonatellaVersace ChrisMoukarbel,553.0,/g0NONcnzzvWoASFjFoDqXZUW6SV.jpg
17262,11777,I.Q.,wedding vows mathematician car mechanic comet albert einstein halley's comet Comedy Drama Romance TimRobbins MegRyan WalterMatthau LouJacobi StephenFry FredSchepisi,379.0,/1dLR9LX4O8DSyaU5OR3N0472IR.jpg
17266,485504,El Camino Christmas,dark comedy police standoff natal christmas christmas eve Comedy Crime Drama LukeGrimes JessicaAlba VincentD'Onofrio DaxShepard KurtwoodSmith DavidE.Talbert,255.0,/74FjQrZ9SSkfh3rts4PXm9wArqd.jpg
17277,25670,Foreign Correspondent,assassination parent child relationship chase windmill diplomat conspiracy reporter crash captive bell tower editor Action Mystery Thriller War JoelMcCrea LaraineDay HerbertMarshall GeorgeSanders AlbertBassermann AlfredHitchcock,305.0,/A8WhuO1fnY4N65JRDTDvDUPHTlf.jpg
17291,12150,Sea of Love,new york city alcohol detective newspaper police murder serial killer neo noir Crime Drama Romance Mystery Thriller AlPacino EllenBarkin JohnGoodman MichaelRooker WilliamHickey HaroldBecker,512.0,/7h88b3F0SUuwtV8QNnzz8d0aHW0.jpg
17298,28941,Chopping Mall,laser shopping mall remote control robot mall lockdown trapped in building falling Horror Science Fiction KarrieEmerson JulieCorman KelliMaroney ToniNaples TonyO'Dell JimWynorski,277.0,/snm8tScFpHymRFA3cwHEHHLlEX1.jpg
17301,62592,Revenge of the Bridesmaids,undercover bridesmaid female friendship wedding sabotage female buddy Comedy Romance TV Movie JoAnnaGarcia BethBroderick Raven Symoné ChryssieWhitehead JamesHayman,258.0,/vcyDjVn6wDqdjDXuKoJn6GItlE2.jpg
17303,339405,Christine,suicide depression florida 1970s biography news broadcaster Drama RebeccaHall MichaelC.Hall TracyLetts MariaDizzia J.Smith AntonioCampos,311.0,/enZy6Yx6sjdOXxcnQVC200RjeKM.jpg
17304,354216,The Devil's Candy,fire artist heavy metal painting possession murder satan serial killer devil child killer demonic possession child kidnapping father daughter relationship Horror Drama Mystery Thriller EthanEmbry ShiriAppleby PruittTaylorVince KiaraGlasco TonyAmendola SeanByrne,564.0,/9Yz9DCan4tRfqZgDrCSgzUX1WXV.jpg
17305,13198,Wristcutters: A Love Story,suicide camping black hole afterlife road trip hitchhiker break up death ex boyfriend ex girlfriend relationship record player grocery store Comedy Drama Fantasy Romance PatrickFugit ShannynSossamon SheaWhigham TomWaits LeslieBibb GoranDukić,460.0,/qModiIR60IMLP28ruGZluQOtsOj.jpg
17312,325346,The Hollars,comedian Comedy Drama Romance JohnKrasinski MargoMartindale RichardJenkins SharltoCopley AnnaKendrick JohnKrasinski,254.0,/9ybRAn6AoSuyMjfqbhgosdye2R5.jpg
17327,9491,Blue Steel,new york city obsession strong woman wall street stalker deception domestic abuse female protagonist policewoman rookie cop psychotic disbelief woman director commodities trader Thriller JamieLeeCurtis RonSilver ClancyBrown ElizabethPeña LouiseFletcher KathrynBigelow,308.0,/8TeE9DUYscRXptf7yAEDgjocqX6.jpg
17331,192132,Palo Alto,california based on novel or book sports high school football (soccer) older man younger woman relationship teenage sexuality woman director palo alto teenager Drama EmmaRoberts JackKilmer NatWolff JamesFranco ZoeLevin GiaCoppola,757.0,/yjcwwYP3eSigxLKKVBoVVz85ZWv.jpg
17337,1485,Get Carter,pornography loss of loved one hitman gangster funeral northern england brother cult film british pub neo noir Crime Thriller MichaelCaine IanHendry BrittEkland JohnOsborne TonyBeckley MikeHodges,382.0,/zuVdznULyEowTLIFjEVq5turMPc.jpg
17338,11898,Kind Hearts and Coronets,poison prison based on novel or book italian jealousy gallows hot air balloon widow duke relatives dark comedy singer black and white series of murders heir dysfunctional relationship edwardian england early 1900s Comedy Drama Crime DennisPrice ValerieHobson JoanGreenwood AlecGuinness AudreyFildes RobertHamer,442.0,/eBvpyRjD3DcCsWgdV6Y9oqPS7dO.jpg
17339,3877,Things We Lost in the Fire,loss of loved one sadness junkie luxury heroin beauty charity funeral widow substitute best friend woman director Drama HalleBerry BeniciodelToro DavidDuchovny AlisonLohman OmarBensonMiller SusanneBier,289.0,/couKr5vrnhdhpoWa5h4yHWLWgkA.jpg
17340,121606,Resolution,fire cave cabin friendship drugs handcuffed native american reservation recovering addict addict watching a video video tape resolution resolution collection the endless Horror Thriller Mystery PeterCilella VinnyCurran ZahnMcClarnon BillOberstJr. EmilyMontague AaronMoorhead,305.0,/gTZTCMmU7N0qTWJrSUOVBI70ZlA.jpg
17346,160070,Apartment 1303 3D, Horror MischaBarton RebeccaDeMornay JulianneMichelle CoreySevier JohnDiehl MichaelTaverna,268.0,/zTANZaCUwG6prdRygximOdWKV6U.jpg
17363,13696,Angels with Dirty Faces,casino based on novel or book gangster dead end kids juvenile delinquent reform school catholic priest Crime Drama Thriller JamesCagney PatO’Brien HumphreyBogart AnnSheridan GeorgeBancroft MichaelCurtiz,250.0,/k23E4UAcow8eczLRmVCMdukL4Mx.jpg
17376,308024,The Overnight,husband wife relationship Mystery Comedy AdamScott TaylorSchilling JasonSchwartzman JudithGodrèche RJHermes PatrickBrice,288.0,/3XsGz8FbapcT8TsIeeTZrknJ2O8.jpg
17381,315,"Faster, Pussycat! Kill! Kill!",killing sports car go go dancer eroticism kidnapping Action Crime Comedy TuraSatana Haji LoriWilliams SueBernard StuartLancaster RussMeyer,256.0,/4mld2L1vWqgqFQmKa7KU4HzLKPi.jpg
17390,209185,The Grand Seduction,newfoundland and labrador doctor bribery new job scheming ruse hospitality Comedy BrendanGleeson TaylorKitsch GordonPinsent LianeBalaban MarkCritch DonMcKellar,260.0,/sVXFM0Lt4eVP6bX3UNCnF62WTK2.jpg
17397,2621,Return to Me,transplantation love of one's life veterinarian woman director Romance Comedy DavidDuchovny MinnieDriver CarrollO'Connor RobertLoggia JimBelushi BonnieHunt,375.0,/89hcHolg5jZcPK0s0a8DW69eCiN.jpg
17403,10534,White Squall,sailing trip diary sailing survival coming of age teenage boy discipline squall sail caribbean sea male bonding seasickness storm at sea 1960s Adventure Action Drama JeffBridges CarolineGoodall JohnSavage ScottWolf JeremySisto RidleyScott,290.0,/muhTVa52IufjTaqNseXFQUAEuyG.jpg
17414,9842,School for Scoundrels,date competition lovesickness mentor traffic cop Comedy Drama Romance BillyBobThornton JonHeder JacindaBarrett SarahSilverman MichaelClarkeDuncan ToddPhillips,296.0,/6SPeiQfuECcdQeKUh4ahMjtW0tZ.jpg
17431,9663,Starman,widow lovers alien cherry pie Science Fiction Romance JeffBridges KarenAllen CharlesMartinSmith RichardJaeckel RobertPhalen JohnCarpenter,710.0,/cgDeFWkYi6e9FT5RiQPCbQ9HlXZ.jpg
17444,19067,The Duellists,cossack fencing napoleonic wars based on short story pistol duel sword duel 19th century waterloo strasbourg Drama War KeithCarradine HarveyKeitel AlbertFinney EdwardFox CristinaRaines RidleyScott,459.0,/nqjMYlUXnmmO8Jqucow4nj9alE5.jpg
17446,660833,Multiverse, Science Fiction Thriller Drama PalomaKwiatkowski MunroChambers MarleeMatlin RobertNaylor SandraMaeFrank GauravSeth,260.0,/jMhWb00KXwnYbneENxImQslRzUs.jpg
17464,33511,Nowhere Boy,musician biography liverpool england based on true story dark past hit by a car new brighton england woman director 1950s aspiring musician Drama AaronTaylor Johnson Anne MarieDuff KristinScottThomas SamTaylor-Johnson,722.0,/1rFcosLtBnGL2ru0IPtwx3QSeKK.jpg
17465,334538,Into the Forest,sibling relationship fire dancer based on novel or book dystopia forest rifle survival chainsaw power outage woman director leak Drama Science Fiction ElliotPage EvanRachelWood MaxMinghella CallumKeithRennie MichaelEklund PatriciaRozema,589.0,/3xBUU6pYZPe9tqVH2R430y6psEm.jpg
17475,1262,Stranger Than Fiction,professor literature love author fate death dying novelist publisher what if Comedy Drama Fantasy Romance WillFerrell MaggieGyllenhaal DustinHoffman EmmaThompson QueenLatifah MarcForster,1974.0,/nCzcepubwShvZ4vbCsygQNgF2Z1.jpg
17482,84306,Liberal Arts,age difference literature letter college campus older man younger woman relationship reading unhappiness college student Romance Comedy Drama JoshRadnor ElizabethOlsen RichardJenkins AllisonJanney ElizabethReaser JoshRadnor,462.0,/4PRmHa3YqOkhzwhuSyhbgEYAG7w.jpg
17485,9715,Hope Floats,texas telegram despair leaving one's family funeral loss high school judgment dog pond hometown Romance Drama Comedy SandraBullock HarryConnickJr. GenaRowlands MaeWhitman MichaelParé ForestWhitaker,359.0,/6PRFM09xjGSWpXObW87CT5JELGJ.jpg
17490,361931,Ronaldo,biography sports football (soccer) sports documentary History Documentary CristianoRonaldo LionelMessi DoloresAveiro HugoAveiro GeorgieBingham AnthonyWonke,315.0,/qdr6Jx39KErvSeQFVREjxeEK4lk.jpg
17500,15158,Phantasm II,portal undertaker evil tall man sentinals Action Horror Science Fiction Thriller JamesLeGros ReggieBannister AngusScrimm PaulaIrvine SamanthaPhillips DonCoscarelli,271.0,/jTgJhIXdIOsAsFm2p1LjxCoLs1H.jpg
17505,46138,Made in Dagenham,strike based on true story essex machinist aftercreditsstinger duringcreditsstinger discrimination government minister 1960s women's rights sexual discrimination Comedy Drama History SallyHawkins BobHoskins MirandaRichardson GeraldineJames RosamundPike NigelCole,252.0,/vzLlaNmzzhYFLAOn6ELiCUKubl9.jpg
17507,82687,The Guilt Trip,parent child relationship inventor road trip guilt woman director Comedy SethRogen BarbraStreisand YvonneStrahovski ColinHanks BrettCullen AnneFletcher,610.0,/55JqWqocsMNx5uanELDRDFqu40J.jpg
17508,300153,Life,magazine biography celebrity buddy Drama RobertPattinson DaneDeHaan JoelEdgerton BenKingsley KellyMcCreary AntonCorbijn,315.0,/aT6joQI1aOHDFvQst7gFJkIhN6N.jpg
17517,314385,By the Sea,france hotel 1970s sailing borderline personality disorder alcoholism grief travel confrontation argument mustache unhappiness marriage problems woman director blonde beast Drama Romance AngelinaJolie BradPitt MélanieLaurent MelvilPoupaud NielsArestrup AngelinaJolie,526.0,/oEyeG4UyAQvYIJiFpUV57Q3PTDp.jpg
17530,6471,The Jerk,blow neominstrelsy phone book sharecropper tennis court Comedy SteveMartin BernadettePeters CatlinAdams MabelKing RichardWard CarlReiner,686.0,/7uPt2OmkPmHLl3yz9CzZuWpNiOg.jpg
17532,10683,Happiness,sibling relationship rape lover (female) pedophilia sister partnership stalker secret love relationship pedophile parenting extramarital affair family conflict unhappiness obscene telephone call Comedy Drama JaneAdams JonLovitz PhilipSeymourHoffman DylanBaker LaraFlynnBoyle ToddSolondz,682.0,/rYfUcEV88Z3gENrfYTE6i8yBkDr.jpg
